open,high,low,close,volume,date
2605.649,2611.201,2582.652,2610.898,8413374400.0,2013-01-21
2610.392,2620.025,2578.181,2596.898,10576627200.0,2013-01-22
2588.198,2611.409,2576.362,2607.456,7573944000.0,2013-01-23
2606.427,2663.404,2564.206,2582.755,11127716800.0,2013-01-24
2580.881,2591.513,2567.107,2571.674,5848736000.0,2013-01-25
2577.267,2651.967,2577.267,2651.863,9127479200.0,2013-01-28
2655.377,2685.531,2646.154,2675.866,10104023200.0,2013-01-29
2678.433,2689.683,2662.062,2688.711,9987499200.0,2013-01-30
2690.951,2696.881,2671.33,2686.882,9674010400.0,2013-01-31
2677.187,2744.322,2671.274,2743.324,10387951200.0,2013-02-01
2753.688,2768.504,2731.08,2748.028,12793917600.0,2013-02-04
2727.93,2779.953,2725.362,2771.675,11613081600.0,2013-02-05
2771.908,2787.456,2765.743,2775.844,8277927200.0,2013-02-06
2771.53,2775.974,2722.874,2759.87,8997814400.0,2013-02-07
2755.649,2791.303,2747.946,2771.725,7742964800.0,2013-02-08
2784.065,2787.74,2731.506,2737.471,7643822400.0,2013-02-18
2735.045,2740.739,2674.339,2685.606,8062643200.0,2013-02-19
2686.093,2703.098,2665.231,2702.635,7001937600.0,2013-02-20
2675.741,2675.741,2584.758,2610.549,10065798400.0,2013-02-21
2607.65,2618.483,2591.146,2596.604,6020485200.0,2013-02-22
2607.149,2628.696,2590.787,2604.96,5316194400.0,2013-02-25
2587.375,2631.094,2564.672,2567.595,8000306400.0,2013-02-26
2576.046,2615.249,2569.38,2594.677,6322674400.0,2013-02-27
2611.94,2673.711,2593.997,2673.327,8692259200.0,2013-02-28
2671.842,2680.854,2626.995,2668.836,7334375200.0,2013-03-01
2619.42,2619.574,2528.694,2545.715,11061910400.0,2013-03-04
2547.893,2623.171,2541.766,2622.807,8966115200.0,2013-03-05
2634.87,2658.139,2620.431,2650.202,9582964800.0,2013-03-06
2639.783,2658.969,2592.867,2619.479,9408266400.0,2013-03-07
2622.684,2632.624,2601.961,2606.927,5942955600.0,2013-03-08
2600.278,2611.652,2574.172,2592.372,5094643600.0,2013-03-11
2590.391,2619.512,2530.251,2555.615,7193514400.0,2013-03-12
2551.726,2556.773,2515.058,2527.486,5643046000.0,2013-03-13
2517.745,2546.699,2514.463,2534.273,4760575600.0,2013-03-14
2533.722,2600.091,2504.458,2539.873,8137218400.0,2013-03-15
2526.077,2544.619,2499.828,2502.493,5981277600.0,2013-03-18
2507.396,2532.07,2491.854,2525.097,5453647600.0,2013-03-19
2526.968,2610.174,2526.83,2610.174,9070062400.0,2013-03-20
2611.58,2626.538,2598.509,2614.988,6955275200.0,2013-03-21
2612.256,2625.531,2603.344,2618.308,5564714000.0,2013-03-22
2628.407,2641.609,2607.613,2613.097,5626140000.0,2013-03-25
2601.964,2607.357,2554.974,2575.05,6396296000.0,2013-03-26
2575.726,2611.939,2566.345,2583.53,5690651600.0,2013-03-27
2535.988,2535.988,2495.083,2499.302,8757840800.0,2013-03-28
2502.782,2509.109,2482.488,2495.083,5240213600.0,2013-03-29
2486.428,2507.825,2483.732,2493.187,4734602400.0,2013-04-01
2495.843,2524.463,2475.0,2486.391,5568415200.0,2013-04-02
2493.877,2507.143,2474.927,2483.547,4556422000.0,2013-04-03
2443.24,2473.309,2429.5,2472.299,5329677200.0,2013-04-08
2477.29,2505.294,2477.29,2489.43,5238982400.0,2013-04-09
2487.984,2495.572,2466.19,2485.309,4750491200.0,2013-04-10
2502.5,2508.593,2476.396,2477.876,4298996000.0,2013-04-11
2476.322,2489.118,2460.182,2462.112,3991728000.0,2013-04-12
2453.967,2461.668,2430.149,2436.818,4653973600.0,2013-04-15
2419.508,2461.046,2416.617,2459.592,5528061200.0,2013-04-16
2457.881,2465.202,2437.345,2458.473,4469216400.0,2013-04-17
2440.707,2478.413,2434.73,2464.851,4286070800.0,2013-04-18
2469.951,2542.453,2469.323,2533.827,7552088000.0,2013-04-19
2525.113,2539.046,2518.257,2530.67,6251188400.0,2013-04-22
2532.201,2532.201,2448.2,2449.471,6065398400.0,2013-04-23
2452.781,2511.202,2446.587,2495.579,6305091600.0,2013-04-24
2486.857,2505.482,2456.566,2467.875,6055792800.0,2013-04-25
2477.724,2488.585,2439.796,2447.306,4712337600.0,2013-04-26
2434.603,2453.749,2423.077,2449.639,4701608800.0,2013-05-02
2457.543,2521.119,2457.543,2492.912,6233009200.0,2013-05-03
2502.978,2533.855,2500.455,2525.983,6041878000.0,2013-05-06
2519.364,2539.298,2507.756,2529.938,5449064400.0,2013-05-07
2542.266,2562.007,2531.251,2542.798,5955429600.0,2013-05-08
2542.374,2543.305,2507.792,2527.794,6024014400.0,2013-05-09
2519.517,2546.975,2515.158,2540.836,4881672800.0,2013-05-10
2542.412,2547.602,2516.728,2530.768,5409214800.0,2013-05-13
2525.998,2526.145,2479.872,2493.338,5488006400.0,2013-05-14
2493.968,2507.43,2491.927,2506.925,4418966000.0,2013-05-15
2501.117,2553.058,2487.763,2552.709,7079618400.0,2013-05-16
2550.452,2598.706,2547.776,2592.048,8185080000.0,2013-05-17
2597.151,2627.616,2590.053,2609.607,8633780000.0,2013-05-20
2607.393,2617.4,2594.249,2614.853,7150599200.0,2013-05-21
2613.411,2630.068,2603.75,2618.034,7419181600.0,2013-05-22
2604.93,2624.076,2579.347,2582.849,8482536800.0,2013-05-23
2591.419,2608.35,2572.884,2597.228,6073966800.0,2013-05-24
2593.522,2611.972,2589.739,2599.587,6419508000.0,2013-05-27
2600.632,2644.359,2585.901,2644.359,8419611200.0,2013-05-28
2648.927,2661.229,2640.881,2642.561,7927771200.0,2013-05-29
2633.955,2647.443,2623.581,2634.323,7014636800.0,2013-05-30
2638.71,2645.565,2604.746,2606.426,6252853200.0,2013-05-31
2605.969,2625.936,2596.051,2602.623,5977446800.0,2013-06-03
2600.499,2600.499,2556.056,2565.666,6631575200.0,2013-06-04
2565.329,2570.027,2545.19,2560.539,4563719200.0,2013-06-05
2552.817,2557.678,2525.306,2527.845,5249652800.0,2013-06-06
2526.913,2538.891,2475.687,2484.16,6103089600.0,2013-06-07
2448.717,2448.717,2375.204,2399.937,6973006400.0,2013-06-13
2404.423,2420.356,2396.487,2416.771,5596453600.0,2013-06-14
2422.762,2427.532,2394.385,2403.839,5039571200.0,2013-06-17
2413.088,2424.202,2393.321,2418.745,4863038000.0,2013-06-18
2408.28,2408.28,2366.346,2400.765,5434626000.0,2013-06-19
2386.104,2386.104,2320.226,2321.466,5520102000.0,2013-06-20
2283.151,2332.842,2269.565,2317.394,5870580000.0,2013-06-21
2308.069,2308.069,2164.325,2171.21,8659725600.0,2013-06-24
2146.053,2169.211,2023.171,2165.421,10755488000.0,2013-06-25
2170.326,2181.021,2131.86,2168.297,7925642400.0,2013-06-26
2172.848,2200.213,2153.175,2160.735,7540675200.0,2013-06-27
2149.03,2227.461,2139.372,2200.639,7945132800.0,2013-06-28
2187.092,2213.965,2166.353,2213.317,5772622800.0,2013-07-01
2211.803,2226.113,2191.801,2221.984,6183884800.0,2013-07-02
2211.044,2211.044,2169.137,2203.828,6583602400.0,2013-07-03
2187.181,2245.908,2176.08,2221.979,7258114400.0,2013-07-04
2227.35,2252.033,2225.047,2226.849,6182177600.0,2013-07-05
2194.423,2205.214,2162.189,2163.619,5478249200.0,2013-07-08
2160.699,2174.786,2149.787,2162.669,4149443200.0,2013-07-09
2163.098,2224.135,2157.468,2224.065,6114978000.0,2013-07-10
2232.157,2351.223,2232.157,2326.688,12579319200.0,2013-07-11
2319.023,2331.986,2274.073,2275.373,8973308000.0,2013-07-12
2289.762,2336.04,2274.673,2307.297,7475788800.0,2013-07-15
2300.83,2317.848,2281.942,2317.848,6562415600.0,2013-07-16
2311.443,2326.925,2281.609,2282.836,6765524800.0,2013-07-17
2272.947,2282.435,2241.93,2245.328,5714429200.0,2013-07-18
2248.133,2257.916,2188.752,2190.478,7053528000.0,2013-07-19
2170.089,2203.058,2159.813,2202.189,5328349600.0,2013-07-22
2211.587,2276.742,2206.756,2265.845,7480972800.0,2013-07-23
2253.376,2265.578,2217.192,2249.151,6959230400.0,2013-07-24
2255.223,2268.839,2227.853,2237.683,6577431600.0,2013-07-25
2226.429,2238.42,2209.806,2224.008,4894109600.0,2013-07-26
2205.083,2205.083,2169.017,2175.97,5460092400.0,2013-07-29
2184.007,2221.589,2162.979,2189.388,5519362400.0,2013-07-30
2211.75,2235.384,2187.21,2193.021,4832705600.0,2013-07-31
2206.004,2245.56,2200.626,2245.364,6260399600.0,2013-08-01
2263.495,2274.71,2244.252,2247.263,6089089200.0,2013-08-02
2249.976,2278.329,2243.22,2278.329,5534215200.0,2013-08-05
2270.672,2302.484,2256.715,2293.641,7374689600.0,2013-08-06
2292.379,2313.879,2276.862,2280.623,7304869600.0,2013-08-07
2277.253,2297.628,2267.073,2276.782,5309843200.0,2013-08-08
2288.51,2301.59,2258.334,2286.01,6460001600.0,2013-08-09
2296.22,2352.89,2293.176,2352.794,9786321600.0,2013-08-12
2352.883,2360.827,2340.733,2359.068,7839363200.0,2013-08-13
2362.619,2386.599,2340.833,2349.08,7594212800.0,2013-08-14
2348.839,2362.089,2319.784,2321.576,6195185200.0,2013-08-15
2314.261,2423.081,2295.023,2304.144,12036956000.0,2013-08-16
2286.203,2340.194,2284.077,2331.43,7248322400.0,2013-08-19
2325.862,2353.409,2303.666,2312.465,7308634400.0,2013-08-20
2320.584,2321.642,2291.053,2308.589,5500738400.0,2013-08-21
2302.668,2329.143,2297.016,2303.932,5533810400.0,2013-08-22
2314.866,2321.037,2251.92,2286.929,6896713600.0,2013-08-23
2294.759,2336.381,2288.496,2335.616,7037104000.0,2013-08-26
2332.8,2345.105,2322.461,2340.881,6599033200.0,2013-08-27
2326.096,2345.358,2307.043,2328.056,8925617600.0,2013-08-28
2338.564,2342.32,2308.145,2318.311,6608541600.0,2013-08-29
2315.913,2334.413,2303.609,2313.91,8765451200.0,2013-08-30
2319.957,2329.867,2297.449,2320.344,7951024800.0,2013-09-02
2326.231,2354.856,2321.304,2354.502,8055400800.0,2013-09-03
2352.537,2360.663,2345.437,2350.699,7872576000.0,2013-09-04
2350.927,2351.218,2336.754,2341.735,6295138400.0,2013-09-05
2336.767,2361.178,2335.932,2357.782,7334011200.0,2013-09-06
2374.26,2449.249,2372.686,2440.609,14988963200.0,2013-09-09
2446.454,2475.195,2435.826,2474.894,15485600000.0,2013-09-10
2483.791,2504.469,2471.624,2482.889,16691497600.0,2013-09-11
2480.468,2527.383,2469.718,2507.455,14517316800.0,2013-09-12
2502.54,2515.781,2481.454,2488.902,11077504800.0,2013-09-13
2501.077,2503.694,2467.129,2478.39,10538328000.0,2013-09-16
2480.81,2481.71,2426.462,2427.322,9945998400.0,2013-09-17
2426.04,2439.626,2407.243,2432.51,7104076000.0,2013-09-18
2441.516,2473.163,2439.993,2472.288,8012835200.0,2013-09-23
2470.715,2470.746,2420.085,2443.885,9785301600.0,2013-09-24
2440.835,2455.037,2423.276,2429.03,9051841600.0,2013-09-25
2422.631,2422.631,2382.535,2384.443,8623676800.0,2013-09-26
2382.218,2402.196,2379.856,2394.971,6597150800.0,2013-09-27
2406.205,2415.075,2397.22,2409.037,5951399200.0,2013-09-30
2406.415,2446.703,2392.572,2441.811,8478550400.0,2013-10-08
2432.94,2453.746,2424.769,2453.583,7627764800.0,2013-10-09
2455.64,2455.979,2422.017,2429.317,9032970400.0,2013-10-10
2442.364,2471.165,2439.634,2468.508,9338826400.0,2013-10-11
2472.267,2483.131,2462.551,2472.542,10008130400.0,2013-10-14
2475.324,2479.134,2449.416,2467.517,8917349600.0,2013-10-15
2459.077,2459.077,2409.718,2421.371,8897983200.0,2013-10-16
2432.645,2440.919,2407.777,2413.33,7122247200.0,2013-10-17
2415.118,2435.712,2410.599,2426.054,6029163200.0,2013-10-18
2431.915,2472.785,2423.562,2471.322,8490979200.0,2013-10-21
2470.255,2470.255,2439.859,2445.891,9070303200.0,2013-10-22
2451.556,2474.372,2412.483,2418.491,9154535200.0,2013-10-23
2412.235,2422.943,2395.474,2400.511,6456082000.0,2013-10-24
2400.517,2413.332,2353.993,2368.559,7707018400.0,2013-10-25
2372.571,2377.249,2351.862,2365.954,6287615200.0,2013-10-28
2369.216,2408.616,2327.904,2372.053,10673783200.0,2013-10-29
2371.853,2407.851,2365.506,2407.471,9217812800.0,2013-10-30
2398.395,2398.395,2370.226,2373.718,8273696000.0,2013-10-31
2373.962,2395.005,2365.146,2384.96,6305576000.0,2013-11-01
2397.21,2404.896,2376.355,2380.454,5179846000.0,2013-11-04
2366.884,2385.688,2343.801,2383.769,6208448800.0,2013-11-05
2371.324,2383.54,2352.787,2353.568,6377666400.0,2013-11-06
2351.871,2356.672,2328.253,2340.552,5482174800.0,2013-11-07
2329.084,2342.672,2306.041,2307.945,5378850800.0,2013-11-08
2305.94,2325.228,2295.003,2315.889,4573945600.0,2013-11-11
2319.362,2342.529,2316.603,2340.0,5268754400.0,2013-11-12
2325.36,2325.563,2287.547,2288.116,5984883200.0,2013-11-13
2291.269,2305.696,2279.006,2304.501,5731035600.0,2013-11-14
2306.549,2377.211,2306.549,2350.734,8639176800.0,2013-11-15
2367.883,2429.566,2361.038,2428.903,11003463200.0,2013-11-18
2427.928,2427.928,2405.076,2412.163,7864829600.0,2013-11-19
2428.767,2435.427,2406.417,2424.85,7229180000.0,2013-11-20
2412.451,2415.383,2382.878,2409.989,8770668000.0,2013-11-21
2415.29,2418.999,2393.581,2397.962,7500067200.0,2013-11-22
2385.784,2418.853,2380.689,2388.629,6614473600.0,2013-11-25
2387.826,2399.022,2380.412,2387.416,5918586400.0,2013-11-26
2386.362,2422.806,2383.78,2414.481,7529408800.0,2013-11-27
2419.15,2460.556,2417.235,2439.53,9066040800.0,2013-11-28
2442.676,2446.395,2432.387,2438.944,6180374400.0,2013-11-29
2423.969,2464.863,2397.007,2418.788,11965512000.0,2013-12-02
2410.693,2448.333,2406.663,2442.784,7445575200.0,2013-12-03
2439.824,2486.64,2434.694,2475.135,10265023200.0,2013-12-04
2476.453,2481.747,2460.576,2468.197,7770892800.0,2013-12-05
2463.043,2470.813,2445.623,2452.287,6611408800.0,2013-12-06
2460.028,2468.948,2445.94,2450.872,5716488400.0,2013-12-09
2456.23,2466.66,2444.526,2453.322,6694142400.0,2013-12-10
2440.503,2440.503,2400.742,2412.763,6807514400.0,2013-12-11
2406.766,2423.309,2402.769,2410.015,5014772000.0,2013-12-12
2388.659,2416.26,2386.246,2406.639,5150119600.0,2013-12-13
2408.678,2412.734,2367.43,2367.923,6458167200.0,2013-12-16
2369.255,2373.286,2351.183,2356.376,4848389200.0,2013-12-17
2356.703,2368.583,2350.451,2357.226,4001520800.0,2013-12-18
2366.205,2370.991,2331.194,2332.41,4809568000.0,2013-12-19
2335.052,2338.875,2278.096,2278.136,6520420800.0,2013-12-20
2283.8,2295.765,2259.575,2284.602,4558028400.0,2013-12-23
2291.125,2312.832,2270.245,2288.248,4559916800.0,2013-12-24
2291.748,2305.609,2281.6,2305.11,4400532800.0,2013-12-25
2299.972,2301.493,2263.922,2265.334,5149756400.0,2013-12-26
2268.535,2315.182,2264.386,2303.478,5338915600.0,2013-12-27
2313.38,2316.621,2295.641,2299.458,4841430800.0,2013-12-30
2289.01,2333.074,2287.117,2330.026,5663107200.0,2013-12-31
2323.433,2325.991,2310.653,2321.978,4519429200.0,2014-01-02
2311.968,2314.836,2280.887,2290.779,5978264400.0,2014-01-03
2286.371,2286.371,2229.334,2238.637,6630040400.0,2014-01-06
2222.306,2246.791,2218.647,2238.001,4375310400.0,2014-01-07
2240.635,2262.584,2228.418,2241.911,5134885600.0,2014-01-08
2236.967,2258.894,2220.802,2222.221,5598704000.0,2014-01-09
2216.521,2224.494,2200.215,2204.851,5416929200.0,2014-01-10
2206.996,2222.072,2183.597,2193.679,5012277200.0,2014-01-13
2192.844,2214.124,2179.908,2212.846,5404994800.0,2014-01-14
2210.024,2215.903,2193.802,2208.941,4896239600.0,2014-01-15
2209.448,2227.262,2201.56,2211.844,5229890400.0,2014-01-16
2203.821,2205.972,2175.876,2178.488,5027315600.0,2014-01-17
2173.651,2182.463,2156.458,2165.993,4056015200.0,2014-01-20
2168.42,2197.923,2168.42,2187.41,4030624800.0,2014-01-21
2190.432,2244.133,2187.534,2243.796,7064137600.0,2014-01-22
2242.245,2248.924,2228.057,2231.889,5634595200.0,2014-01-23
2225.758,2257.355,2222.893,2245.678,6116767200.0,2014-01-24
2233.015,2233.231,2211.799,2215.919,7034424800.0,2014-01-27
2220.785,2233.257,2205.972,2219.855,5326912800.0,2014-01-28
2225.711,2233.057,2219.928,2227.781,5022271600.0,2014-01-29
2223.163,2223.163,2200.224,2202.45,4363230400.0,2014-01-30
2187.343,2212.498,2177.117,2212.483,5045931600.0,2014-02-07
2221.54,2270.194,2221.54,2267.534,8306571200.0,2014-02-10
2267.735,2296.516,2262.599,2285.562,9922983200.0,2014-02-11
2286.187,2294.317,2276.444,2291.246,7659216000.0,2014-02-12
2288.451,2307.474,2278.261,2279.554,9621779200.0,2014-02-13
2278.4,2295.852,2274.429,2295.575,6708299600.0,2014-02-14
2308.791,2315.579,2293.552,2311.647,8783166400.0,2014-02-17
2310.309,2310.309,2276.108,2282.442,8704974400.0,2014-02-18
2280.927,2317.42,2274.152,2308.656,9935256000.0,2014-02-19
2314.088,2331.698,2286.203,2287.436,10643953600.0,2014-02-20
2284.03,2287.869,2250.652,2264.294,7636899200.0,2014-02-21
2246.715,2246.715,2194.164,2214.509,8921593600.0,2014-02-24
2216.515,2225.209,2150.095,2157.909,9323755200.0,2014-02-25
2147.737,2164.698,2137.079,2163.405,7799329600.0,2014-02-26
2170.81,2180.063,2150.135,2154.108,9010429600.0,2014-02-27
2149.446,2180.474,2133.548,2178.971,7666805600.0,2014-02-28
2173.907,2194.224,2167.91,2190.37,8207231200.0,2014-03-03
2183.858,2188.601,2161.589,2184.273,7306924800.0,2014-03-04
2187.352,2189.093,2159.595,2163.976,6133201600.0,2014-03-05
2159.397,2181.427,2136.454,2173.634,6909376800.0,2014-03-06
2170.043,2189.39,2161.436,2168.358,6426517600.0,2014-03-07
2149.676,2149.676,2095.067,2097.787,7141640800.0,2014-03-10
2092.608,2118.79,2088.729,2108.661,5762124400.0,2014-03-11
2102.801,2130.586,2090.757,2114.134,7006974400.0,2014-03-12
2119.547,2149.436,2115.986,2140.333,6922603200.0,2014-03-13
2129.87,2140.384,2109.575,2122.836,5861773600.0,2014-03-14
2132.793,2143.196,2118.953,2143.038,5240944400.0,2014-03-17
2146.124,2152.462,2134.923,2138.133,5535413200.0,2014-03-18
2131.283,2131.283,2101.285,2120.87,5930390400.0,2014-03-19
2116.185,2134.792,2086.497,2086.967,6763128800.0,2014-03-20
2079.871,2163.225,2077.759,2158.798,10402480800.0,2014-03-21
2161.898,2186.731,2150.871,2176.554,10449198400.0,2014-03-24
2170.78,2191.491,2164.669,2174.44,8687751200.0,2014-03-25
2181.231,2186.078,2165.217,2171.047,5827617600.0,2014-03-26
2168.344,2186.893,2146.916,2155.707,7127513600.0,2014-03-27
2154.515,2172.668,2144.584,2151.965,7008607200.0,2014-03-28
2156.054,2165.254,2134.422,2146.305,5545748800.0,2014-03-31
2143.717,2170.095,2141.151,2163.115,4886640400.0,2014-04-01
2166.067,2182.683,2164.008,2180.727,6503925600.0,2014-04-02
2188.642,2196.138,2160.747,2165.008,7153603200.0,2014-04-03
2157.982,2186.154,2155.277,2185.472,4794588800.0,2014-04-04
2179.92,2243.97,2178.905,2237.316,9721912000.0,2014-04-08
2239.791,2246.793,2228.994,2238.62,6635726800.0,2014-04-09
2241.452,2290.742,2229.515,2273.761,11454540800.0,2014-04-10
2269.565,2281.105,2261.133,2270.666,9061589600.0,2014-04-11
2267.943,2275.83,2255.456,2268.613,6226500000.0,2014-04-14
2261.411,2261.474,2225.685,2229.463,6821812800.0,2014-04-15
2223.468,2245.315,2221.153,2232.526,5167800800.0,2014-04-16
2238.779,2241.622,2221.954,2224.803,4833362800.0,2014-04-17
2215.879,2228.77,2203.047,2224.479,5075799600.0,2014-04-18
2209.942,2231.707,2186.755,2187.248,5627828000.0,2014-04-21
2184.017,2196.849,2165.075,2196.795,5709469600.0,2014-04-22
2191.231,2205.594,2187.388,2194.668,4776353200.0,2014-04-23
2192.769,2209.454,2186.763,2190.474,4505891200.0,2014-04-24
2195.815,2201.712,2167.64,2167.826,6024538400.0,2014-04-25
2165.773,2171.385,2132.695,2134.969,6048518800.0,2014-04-28
2134.413,2159.379,2131.783,2158.47,4820493200.0,2014-04-29
2158.762,2164.175,2153.124,2158.659,4533462400.0,2014-04-30
2152.59,2161.703,2131.232,2156.47,4934407200.0,2014-05-05
2151.388,2173.618,2150.112,2157.328,4808652000.0,2014-05-06
2151.472,2153.723,2136.99,2137.316,4460747200.0,2014-05-07
2132.036,2168.206,2128.318,2135.496,4833245200.0,2014-05-08
2138.84,2141.559,2120.595,2133.911,4918113600.0,2014-05-09
2150.313,2184.332,2139.483,2180.054,8347256000.0,2014-05-12
2180.059,2185.046,2167.767,2174.852,6491252000.0,2014-05-13
2175.094,2184.221,2168.997,2172.372,4851420800.0,2014-05-14
2169.278,2171.453,2142.338,2144.084,4673403200.0,2014-05-15
2143.926,2150.5,2132.186,2145.952,4225319600.0,2014-05-16
2139.362,2139.362,2105.713,2115.143,4289360800.0,2014-05-19
2124.708,2131.567,2110.72,2115.771,3729968400.0,2014-05-20
2106.762,2136.1,2096.514,2135.905,3894604000.0,2014-05-21
2134.087,2160.909,2128.858,2130.868,4625273600.0,2014-05-22
2130.775,2148.583,2128.663,2148.414,3762310400.0,2014-05-23
2161.892,2165.421,2147.445,2155.976,3955065600.0,2014-05-26
2154.395,2160.027,2145.752,2147.28,3589717200.0,2014-05-27
2147.467,2171.172,2142.007,2169.352,5005626000.0,2014-05-28
2171.26,2178.092,2154.925,2155.164,4489155600.0,2014-05-29
2156.381,2166.907,2146.218,2156.464,4392386400.0,2014-05-30
2157.64,2168.995,2149.291,2149.918,4198295200.0,2014-06-03
2149.407,2149.452,2117.313,2128.274,4181724800.0,2014-06-04
2126.607,2150.93,2123.524,2150.602,3647742400.0,2014-06-05
2149.214,2149.783,2123.98,2134.716,3573805600.0,2014-06-06
2128.225,2153.903,2126.665,2134.281,3931106000.0,2014-06-09
2138.671,2161.526,2132.447,2161.268,5050790400.0,2014-06-10
2156.151,2163.61,2152.08,2160.766,4256372000.0,2014-06-11
2156.761,2160.988,2148.413,2153.41,4302584400.0,2014-06-12
2150.987,2183.645,2150.569,2176.242,5925287600.0,2014-06-13
2176.438,2196.343,2174.277,2191.855,6329687600.0,2014-06-16
2185.681,2185.681,2168.445,2169.674,4993366400.0,2014-06-17
2169.252,2172.549,2158.497,2160.239,4946389600.0,2014-06-18
2161.426,2166.407,2119.498,2126.907,5316264400.0,2014-06-19
2124.963,2137.034,2120.807,2136.729,4239372000.0,2014-06-20
2137.926,2147.227,2132.454,2134.11,4117925600.0,2014-06-23
2131.686,2145.213,2130.292,2144.821,4016435600.0,2014-06-24
2141.726,2141.726,2126.035,2133.371,3766610000.0,2014-06-25
2135.156,2151.114,2134.891,2149.076,4435116800.0,2014-06-26
2146.374,2159.526,2138.927,2150.258,5272289600.0,2014-06-27
2152.306,2168.221,2152.306,2165.118,5430418800.0,2014-06-30
2169.199,2171.15,2157.133,2164.559,5332310000.0,2014-07-01
2163.998,2171.51,2155.609,2170.867,5968550000.0,2014-07-02
2169.003,2184.964,2164.843,2180.192,6369068800.0,2014-07-03
2180.445,2183.798,2174.073,2178.695,5285110400.0,2014-07-04
2178.546,2186.202,2171.083,2176.289,5024233600.0,2014-07-07
2174.828,2180.778,2163.359,2180.473,5074360000.0,2014-07-08
2178.135,2178.51,2148.26,2148.71,6202204800.0,2014-07-09
2146.601,2151.774,2139.522,2142.847,5573249600.0,2014-07-10
2136.317,2154.735,2134.795,2148.009,6137427200.0,2014-07-11
2149.542,2171.902,2145.278,2171.758,6615886400.0,2014-07-14
2170.089,2176.272,2165.206,2174.976,7181569600.0,2014-07-15
2172.824,2183.248,2166.774,2170.868,8156023200.0,2014-07-16
2166.831,2166.932,2147.084,2157.068,5945356800.0,2014-07-17
2147.663,2176.325,2145.446,2164.144,6547329600.0,2014-07-18
2164.223,2171.94,2158.955,2166.295,5417226000.0,2014-07-21
2162.436,2197.592,2162.236,2192.698,7854258400.0,2014-07-22
2191.394,2210.282,2190.555,2197.833,8421387200.0,2014-07-23
2199.833,2239.815,2199.833,2237.015,11943553600.0,2014-07-24
2243.067,2260.89,2239.066,2260.454,9897284000.0,2014-07-25
2272.383,2331.472,2272.383,2323.897,17986932800.0,2014-07-28
2326.038,2342.77,2316.217,2331.369,13426964800.0,2014-07-29
2324.69,2339.038,2316.058,2322.011,12302283200.0,2014-07-30
2321.967,2350.551,2316.585,2350.251,11098776800.0,2014-07-31
2341.227,2371.5,2328.966,2329.402,12631739200.0,2014-08-01
2336.63,2375.62,2332.138,2375.62,11671375200.0,2014-08-04
2376.797,2380.774,2353.795,2369.353,11186179200.0,2014-08-05
2358.206,2371.667,2334.334,2363.221,11634183200.0,2014-08-06
2363.608,2369.204,2326.268,2327.457,11672920800.0,2014-08-07
2329.184,2339.27,2319.288,2331.134,8673969600.0,2014-08-08
2338.008,2367.004,2337.014,2365.349,9160116800.0,2014-08-11
2361.17,2361.17,2344.716,2357.052,9182260800.0,2014-08-12
2358.459,2370.513,2335.694,2358.901,11044779200.0,2014-08-13
2357.198,2363.18,2334.08,2335.945,9796949600.0,2014-08-14
2337.985,2366.902,2333.123,2360.635,9359254400.0,2014-08-15
2366.272,2379.804,2361.197,2374.562,10450955200.0,2014-08-18
2378.886,2379.474,2358.965,2374.768,11585001600.0,2014-08-19
2371.649,2375.475,2360.837,2366.14,10128808800.0,2014-08-20
2365.731,2367.46,2333.299,2354.244,10069020800.0,2014-08-21
2352.316,2368.457,2350.986,2365.364,8982393600.0,2014-08-22
2367.019,2367.606,2338.455,2342.863,9737372000.0,2014-08-25
2339.6,2350.391,2317.184,2324.092,9384422400.0,2014-08-26
2323.79,2336.737,2322.885,2327.595,6767622400.0,2014-08-27
2328.059,2336.363,2309.639,2311.278,7049065600.0,2014-08-28
2317.304,2338.774,2313.262,2338.287,6321142400.0,2014-08-29
2340.925,2355.552,2338.53,2355.317,7732087200.0,2014-09-01
2359.862,2387.655,2349.949,2386.46,11443673600.0,2014-09-02
2389.694,2414.26,2389.679,2408.838,12973420800.0,2014-09-03
2411.934,2427.297,2404.082,2426.224,11127229600.0,2014-09-04
2433.174,2450.634,2427.987,2449.259,13355176000.0,2014-09-05
2452.227,2454.893,2437.078,2445.224,11819434400.0,2014-09-09
2435.593,2437.081,2422.646,2432.433,10917552000.0,2014-09-10
2430.678,2461.473,2417.269,2423.454,13298258400.0,2014-09-11
2418.752,2438.358,2412.622,2438.358,10916016800.0,2014-09-12
2433.001,2439.254,2418.959,2437.189,12224716000.0,2014-09-15
2440.339,2442.924,2386.98,2388.765,18674278400.0,2014-09-16
2395.361,2405.371,2379.091,2401.326,12526902400.0,2014-09-17
2396.379,2414.946,2389.622,2408.664,11592637600.0,2014-09-18
2409.313,2430.149,2402.313,2425.211,10181357600.0,2014-09-19
2419.326,2419.326,2374.108,2378.92,10224087200.0,2014-09-22
2379.521,2402.482,2379.521,2399.462,8403334400.0,2014-09-23
2391.419,2443.978,2387.07,2441.864,14271353600.0,2014-09-24
2453.423,2462.668,2429.587,2436.965,13866188800.0,2014-09-25
2430.808,2439.649,2420.499,2437.201,10029949600.0,2014-09-26
2443.91,2453.665,2435.611,2447.799,12340172800.0,2014-09-29
2452.166,2454.885,2444.204,2450.988,11580423200.0,2014-09-30
