,date,open,high,low,close,volume,return_rate
123,2017-07-21,3744.8,3748.8,3734.0,3738.0,4843,-0.002455166524338124
124,2017-07-24,3717.8,3747.0,3708.0,3733.0,12829,-0.001337613697164259
125,2017-07-25,3731.4,3736.8,3697.8,3704.8,12790,-0.007554245914813774
126,2017-07-26,3714.4,3720.4,3669.4,3684.0,14047,-0.005614338155905901
127,2017-07-27,3687.6,3704.6,3658.0,3690.6,13168,0.0017915309446253824
128,2017-07-28,3687.0,3712.0,3684.0,3708.4,11619,0.004823064000433583
129,2017-07-31,3712.2,3735.0,3696.6,3722.2,11347,0.0037212814151654965
130,2017-08-01,3726.6,3752.0,3724.2,3748.8,11942,0.0071463113212617176
131,2017-08-02,3748.0,3771.0,3744.6,3753.4,12223,0.0012270593256508506
132,2017-08-03,3752.0,3758.0,3712.2,3715.8,13094,-0.010017584057121519
133,2017-08-04,3719.6,3733.6,3691.0,3692.0,12544,-0.006405081005436294
134,2017-08-07,3697.6,3725.4,3683.4,3715.0,12410,0.006229685807150596
135,2017-08-08,3717.2,3726.8,3705.4,3717.4,10628,0.0006460296096904686
136,2017-08-09,3717.8,3728.8,3701.4,3715.0,10907,-0.0006456125248830072
137,2017-08-10,3713.8,3737.6,3661.2,3701.0,14998,-0.003768506056527591
138,2017-08-11,3675.0,3691.4,3626.0,3627.8,14449,-0.019778438259929698
139,2017-08-14,3640.0,3690.6,3637.0,3681.4,12031,0.014774794641380425
140,2017-08-15,3684.0,3707.4,3681.0,3694.4,10890,0.0035312652795132285
141,2017-08-16,3689.0,3698.0,3669.4,3689.6,10107,-0.0012992637505414091
142,2017-08-17,3701.8,3723.4,3694.2,3719.0,8852,0.007968343451864725
143,2017-08-18,3694.0,3712.8,3681.4,3705.0,13425,-0.003764452809895133
144,2017-08-21,3717.0,3736.4,3708.6,3721.2,10686,0.0043724696356274816
145,2017-08-22,3725.2,3734.2,3711.2,3732.6,10315,0.003063527894227693
146,2017-08-23,3733.0,3758.8,3722.6,3741.6,12218,0.0024111879119112683
147,2017-08-24,3740.2,3750.2,3716.2,3724.0,11388,-0.0047038700021380985
148,2017-08-25,3725.0,3803.0,3723.6,3794.8,15940,0.019011815252416804
149,2017-08-28,3804.6,3876.6,3804.6,3843.8,15144,0.012912406450932855
150,2017-08-29,3844.0,3852.8,3831.2,3837.8,10903,-0.0015609553046464436
151,2017-08-30,3843.6,3859.8,3832.0,3834.2,10658,-0.0009380374172704059
152,2017-08-31,3839.0,3844.8,3810.4,3829.6,12382,-0.00119972875697666
153,2017-09-01,3835.2,3853.0,3824.0,3837.8,12566,0.0021412157927721623
154,2017-09-04,3833.0,3848.8,3816.0,3842.6,11506,0.0012507165563603437
155,2017-09-05,3847.2,3867.0,3841.2,3854.2,11445,0.0030187893613698824
156,2017-09-06,3847.0,3862.4,3831.0,3846.6,12015,-0.0019718748378392166
157,2017-09-07,3853.0,3865.0,3828.0,3828.2,11916,-0.004783445120366062
158,2017-09-08,3835.6,3847.0,3808.0,3820.8,12189,-0.0019330233530117644
159,2017-09-11,3833.0,3858.8,3819.4,3831.4,13764,0.0027742881072026562
160,2017-09-12,3840.4,3857.0,3825.4,3844.2,13593,0.0033408153677506203
161,2017-09-13,3846.0,3852.0,3828.4,3844.2,11716,0.0
162,2017-09-14,3847.2,3858.0,3822.2,3830.4,10692,-0.0035898236304041744
163,2017-09-15,3827.8,3845.8,3821.2,3834.2,6174,0.0009920634920634209
164,2017-09-18,3829.8,3871.8,3829.0,3854.8,13320,0.005372698346460895
165,2017-09-19,3858.2,3863.6,3812.6,3823.8,14108,-0.008041921759883781
166,2017-09-20,3827.8,3853.4,3822.0,3845.4,12350,0.005648831005805719
167,2017-09-21,3844.0,3856.8,3832.6,3837.2,12254,-0.002132417953919039
168,2017-09-22,3827.4,3838.0,3812.0,3829.4,12829,-0.0020327322005628395
169,2017-09-25,3827.0,3829.4,3800.8,3801.4,11890,-0.007311850420431399
170,2017-09-26,3802.6,3819.8,3802.2,3813.8,10149,0.003261956121428971
171,2017-09-27,3816.0,3835.0,3814.8,3819.8,10250,0.001573234044784729
172,2017-09-28,3818.0,3831.8,3810.6,3831.0,9640,0.00293209068537615
173,2017-09-29,3835.4,3863.8,3833.6,3849.2,10796,0.004750717828243231
174,2017-10-10,3890.8,3906.0,3868.8,3893.0,12489,0.011378987841629478
175,2017-10-11,3902.2,3910.0,3890.8,3902.2,10909,0.0023632160287695397
176,2017-10-12,3902.2,3921.8,3897.4,3916.0,10739,0.003536466608579822
177,2017-10-13,3912.0,3934.8,3912.0,3933.0,9341,0.004341164453524004
178,2017-10-16,3940.0,3944.0,3915.2,3918.0,11470,-0.0038138825324180014
179,2017-10-17,3914.0,3927.6,3909.2,3911.0,10887,-0.0017866258295048494
180,2017-10-18,3919.2,3934.0,3916.2,3930.8,11200,0.005062643825108714
181,2017-10-19,3930.2,3938.0,3920.2,3922.6,8578,-0.002086089345680338
182,2017-10-20,3913.0,3921.8,3907.4,3911.8,10493,-0.0027532758884412705
183,2017-10-23,3919.0,3923.6,3905.2,3922.0,8414,0.0026074952707193155
184,2017-10-24,3916.2,3947.0,3915.2,3945.6,10030,0.006017338092809767
185,2017-10-25,3947.0,3970.0,3941.2,3967.0,10446,0.005423763179237655
186,2017-10-26,3969.2,4008.8,3960.6,3993.8,12544,0.006755734812200701
187,2017-10-27,3996.2,4021.8,3990.2,4021.8,11029,0.007010866843607591
188,2017-10-30,4027.0,4034.6,3956.8,3981.6,15110,-0.009995524392063323
189,2017-10-31,3979.2,3997.0,3973.4,3993.8,10465,0.0030640948362468034
190,2017-11-01,3998.0,4023.0,3978.4,3981.6,12790,-0.0030547348390005187
191,2017-11-02,3983.0,3988.0,3965.4,3987.4,11379,0.0014567008237894772
192,2017-11-03,3985.4,3996.0,3943.0,3963.4,13262,-0.006018959723127853
193,2017-11-06,3969.0,4012.0,3961.0,4008.4,11813,0.011353888075894434
194,2017-11-07,4008.4,4052.2,4006.2,4049.0,12556,0.010128729667697811
195,2017-11-08,4043.4,4088.6,4041.0,4046.6,14025,-0.00059273894788839
196,2017-11-09,4041.6,4081.8,4041.6,4080.2,10645,0.008303266940147262
197,2017-11-10,4076.2,4120.8,4064.4,4115.6,11989,0.00867604529189759
198,2017-11-13,4123.2,4141.8,4118.4,4127.4,10383,0.0028671396637183575
199,2017-11-14,4126.2,4131.6,4096.4,4101.0,11904,-0.006396278528855851
200,2017-11-15,4093.0,4105.8,4066.0,4073.4,11726,-0.006730065837600563
201,2017-11-16,4071.6,4112.4,4070.8,4106.2,9306,0.008052241370844928
202,2017-11-17,4109.0,4120.4,4086.2,4118.2,14623,0.002922410014124982
203,2017-11-20,4111.4,4147.6,4074.4,4146.0,15770,0.0067505220727502755
204,2017-11-21,4142.0,4234.8,4137.6,4232.4,17193,0.02083936324167864
205,2017-11-22,4249.8,4271.0,4200.0,4235.6,16812,0.0007560722048957395
206,2017-11-23,4232.6,4233.0,4081.0,4099.0,19574,-0.03225044857871384
207,2017-11-24,4119.0,4127.6,4067.2,4099.2,18254,4.8792388387367185e-05
208,2017-11-27,4095.4,4096.0,4020.0,4022.0,18258,-0.018832943013270837
209,2017-11-28,4021.6,4054.8,4015.0,4041.2,16020,0.00477374440576823
210,2017-11-29,4053.0,4058.0,3981.0,4035.8,18724,-0.0013362367613579224
211,2017-11-30,4029.2,4045.2,3969.4,3982.0,17217,-0.013330690321621532
212,2017-12-01,3990.0,4022.8,3973.8,3978.8,16075,-0.0008036162732294873
213,2017-12-04,3975.0,4022.0,3968.4,3999.0,15109,0.005076907610334728
214,2017-12-05,3991.6,4031.8,3990.2,4017.2,15104,0.004551137784446066
215,2017-12-06,4012.0,4016.8,3946.0,3988.0,17224,-0.007268744399083894
216,2017-12-07,3985.0,4009.8,3939.0,3948.6,16130,-0.009879638916750274
217,2017-12-08,3956.0,4008.8,3951.0,3998.0,15727,0.012510763308514434
218,2017-12-11,4008.0,4068.0,4001.6,4067.4,16388,0.017358679339669857
219,2017-12-12,4065.4,4072.0,4008.0,4010.2,14903,-0.014063037812853486
220,2017-12-13,4015.0,4056.2,4009.0,4046.6,14235,0.009076854022243303
221,2017-12-14,4050.0,4061.6,4015.2,4030.0,10951,-0.004102209262096553
222,2017-12-15,4019.6,4022.4,3965.0,3977.0,16911,-0.01315136476426799
223,2017-12-18,3986.2,4015.8,3972.0,3984.8,14821,0.0019612773447322557
224,2017-12-19,3998.8,4046.0,3990.2,4044.0,14708,0.014856454527203326
225,2017-12-20,4044.0,4049.8,4020.0,4029.0,13760,-0.00370919881305638
226,2017-12-21,4024.0,4102.8,4018.0,4082.0,18722,0.013154628940183669
227,2017-12-22,4083.0,4092.6,4061.8,4069.2,11846,-0.0031357177853993585
228,2017-12-25,4073.2,4102.8,4036.2,4049.2,14448,-0.00491497100167109
229,2017-12-26,4052.4,4079.2,4032.8,4068.8,15143,0.004840462313543506
230,2017-12-27,4066.8,4070.6,3987.4,3991.4,16135,-0.01902280770743219
231,2017-12-28,4005.6,4047.4,3990.8,4030.0,14808,0.009670792203236937
232,2017-12-29,4035.0,4053.2,4023.6,4039.8,12676,0.0024317617866005414
233,2018-01-02,4051.6,4105.0,4051.6,4104.0,14290,0.01589187583543735
234,2018-01-03,4107.8,4153.8,4097.2,4121.6,16132,0.004288499025341219
235,2018-01-04,4122.0,4146.6,4115.8,4135.8,13158,0.0034452639751552353
236,2018-01-05,4138.4,4157.8,4125.2,4148.2,12629,0.002998210745200357
237,2018-01-08,4148.0,4173.0,4135.2,4163.8,13194,0.0037606672773734065
238,2018-01-09,4162.2,4200.0,4157.0,4197.4,13392,0.00806955185167382
239,2018-01-10,4196.8,4215.0,4180.2,4212.2,14317,0.003525992280935861
240,2018-01-11,4206.0,4214.2,4190.0,4208.4,12802,-0.0009021413987940226
241,2018-01-12,4209.0,4232.0,4201.0,4229.0,13165,0.0048949719608403115
242,2018-01-15,4233.0,4266.0,4217.0,4223.4,16457,-0.0013241901158667212
243,2018-01-16,4220.0,4269.2,4219.2,4269.2,15653,0.010844343419993414
244,2018-01-17,4273.2,4284.0,4240.0,4250.6,17051,-0.0043567881570316346
245,2018-01-18,4268.8,4294.0,4257.2,4280.0,11591,0.006916670587681653
246,2018-01-19,4283.0,4351.6,4280.6,4290.8,5468,0.002523364485981351
247,2018-01-22,4297.6,4355.0,4293.2,4354.8,14150,0.014915633448308006
248,2018-01-23,4362.0,4402.0,4359.6,4400.0,14938,0.010379351520161619
249,2018-01-24,4405.0,4414.0,4369.0,4404.6,15271,0.0010454545454546282
250,2018-01-25,4401.8,4402.8,4358.2,4373.0,15135,-0.0071743177587068885
251,2018-01-26,4373.0,4426.0,4370.0,4397.8,14657,0.005671163960667775
252,2018-01-29,4412.8,4418.6,4300.0,4315.2,17973,-0.0187821183318933
253,2018-01-30,4313.2,4324.0,4266.2,4267.6,14737,-0.011030774935112963
254,2018-01-31,4254.6,4296.0,4246.2,4280.0,16237,0.0029056143968506035
255,2018-02-01,4285.0,4301.0,4218.8,4239.4,18908,-0.0094859813084113
256,2018-02-02,4228.2,4282.8,4192.0,4270.4,18113,0.007312355522007832
257,2018-02-05,4220.0,4268.8,4215.0,4264.0,15924,-0.0014986886474334107
258,2018-02-06,4203.0,4216.6,4113.0,4119.8,18860,-0.0338180112570356
259,2018-02-07,4183.8,4206.8,4019.2,4023.0,21554,-0.023496286227486816
260,2018-02-08,4018.8,4073.0,3971.6,3996.8,18338,-0.006512552821277608
261,2018-02-09,3929.0,3932.0,3715.0,3781.2,21304,-0.05394315452361898
262,2018-02-12,3818.6,3895.8,3808.4,3865.6,15159,0.02232095631016611
263,2018-02-13,3907.6,3976.0,3903.8,3920.6,11992,0.014228062913907285
264,2018-02-14,3926.4,3958.6,3907.0,3952.4,12424,0.008111003417844254
265,2018-02-22,4011.4,4033.0,3983.0,4025.4,16230,0.0184697905070337
266,2018-02-23,4039.8,4059.6,4021.4,4049.6,15936,0.0060118249118099615
267,2018-02-26,4081.6,4125.2,4040.2,4108.2,19275,0.014470564994073466
268,2018-02-27,4117.4,4118.0,4041.2,4042.0,17875,-0.01611411323694071
269,2018-02-28,4019.0,4048.6,3982.0,4002.0,19969,-0.009896091044037604
270,2018-03-01,3980.0,4057.2,3973.8,4035.0,19146,0.008245877061469266
271,2018-03-02,4004.4,4032.4,3996.4,4010.0,17187,-0.006195786864931847
272,2018-03-05,4026.0,4043.4,3970.0,3992.0,17725,-0.004488778054862843
273,2018-03-06,4027.6,4064.6,3980.0,4064.0,19680,0.018036072144288578
274,2018-03-07,4054.0,4083.6,4000.0,4009.4,19296,-0.013435039370078717
275,2018-03-08,4030.2,4069.6,4018.0,4065.2,18400,0.013917294358258026
276,2018-03-09,4078.2,4109.2,4063.0,4103.6,17675,0.009446029715635282
277,2018-03-12,4134.0,4144.0,4113.0,4119.4,17136,0.0038502778048540966
278,2018-03-13,4122.0,4126.6,4075.0,4075.2,17078,-0.010729717920085407
279,2018-03-14,4069.4,4084.8,4060.2,4065.0,14740,-0.0025029446407537834
280,2018-03-15,4050.6,4100.0,4050.6,4097.6,12206,0.008019680196802057
281,2018-03-16,4090.2,4108.0,4080.4,4082.0,7054,-0.00380710659898486
282,2018-03-19,4030.0,4058.8,4005.2,4049.2,15648,-0.008035276825085787
283,2018-03-20,4030.0,4065.2,4013.0,4049.6,15959,9.87849451743779e-05
284,2018-03-21,4080.0,4098.8,4009.0,4025.0,18791,-0.006074674041880657
285,2018-03-22,4038.8,4052.0,3967.0,3983.4,20501,-0.010335403726708051
286,2018-03-23,3876.6,3887.4,3759.6,3816.4,25264,-0.04192398453582367
287,2018-03-26,3821.0,3858.8,3788.2,3854.0,20168,0.009852216748768449
288,2018-03-27,3903.0,3918.8,3860.2,3898.0,20625,0.011416709911779968
289,2018-03-28,3855.0,3890.0,3803.6,3809.2,20547,-0.022780913288866132
290,2018-03-29,3836.6,3898.4,3772.8,3886.4,21851,0.020266722671427144
291,2018-03-30,3888.0,3909.0,3869.6,3884.2,16284,-0.000566076574722178
292,2018-04-02,3890.0,3932.8,3856.0,3856.4,18681,-0.0071572009680242335
293,2018-04-03,3842.2,3868.0,3824.0,3853.6,18609,-0.0007260657608132408
294,2018-04-04,3868.8,3893.6,3830.0,3841.6,17732,-0.0031139713514635667
295,2018-04-09,3850.4,3872.6,3822.0,3845.8,17599,0.0010932944606414704
296,2018-04-10,3854.6,3927.6,3844.2,3925.8,20123,0.020801913776067396
297,2018-04-11,3932.0,3954.2,3922.2,3932.6,17272,0.0017321310306178937
298,2018-04-12,3942.0,3942.0,3887.6,3892.4,16969,-0.010222244825306367
299,2018-04-13,3915.0,3924.8,3853.2,3860.4,17798,-0.008221148905559552
300,2018-04-16,3858.2,3868.8,3783.2,3796.6,18542,-0.016526784789141068
301,2018-04-17,3808.0,3817.6,3731.6,3738.8,19517,-0.01522414792182472
302,2018-04-18,3779.8,3782.8,3710.0,3754.0,20289,0.00406547555365353
303,2018-04-19,3775.0,3830.0,3765.6,3811.0,13286,0.015183803942461374
304,2018-04-20,3801.6,3816.8,3754.4,3760.2,5700,-0.013329834689058039
305,2018-04-23,3733.8,3779.4,3712.2,3748.0,20305,-0.0032445082708366093
306,2018-04-24,3760.0,3846.0,3760.0,3835.4,20032,0.02331910352187836
307,2018-04-25,3822.4,3831.8,3806.4,3818.0,15059,-0.004536684570057905
308,2018-04-26,3821.0,3833.4,3728.0,3735.4,19462,-0.02163436354112098
309,2018-04-27,3755.0,3759.6,3703.6,3746.0,20530,0.002837714836429809
310,2018-05-02,3768.0,3785.4,3730.8,3758.8,15956,0.0034169781099840316
311,2018-05-03,3748.0,3803.2,3724.6,3786.0,19580,0.007236352027242689
312,2018-05-04,3785.0,3797.0,3756.0,3763.4,16496,-0.005969360802958243
313,2018-05-07,3787.8,3834.0,3763.6,3827.2,18994,0.0169527554870595
314,2018-05-08,3838.0,3892.6,3830.4,3880.0,18388,0.013795986622073627
315,2018-05-09,3879.0,3882.4,3852.4,3869.0,14477,-0.0028350515463917525
316,2018-05-10,3886.2,3900.0,3862.2,3897.8,16055,0.00744378392349449
317,2018-05-11,3909.0,3909.6,3872.8,3876.2,14778,-0.005541587562214676
318,2018-05-14,3892.0,3926.6,3889.4,3912.2,15499,0.009287446468190496
319,2018-05-15,3923.8,3925.8,3891.0,3924.6,14747,0.003169572107765475
320,2018-05-16,3913.6,3924.0,3885.4,3894.6,13867,-0.007644091117566121
321,2018-05-17,3902.0,3903.0,3861.2,3861.4,9725,-0.008524623838134807
322,2018-05-18,3845.0,3903.0,3830.0,3903.0,19009,0.010773294659967864
323,2018-05-21,3933.0,3945.0,3899.2,3907.4,19478,0.001127337945170405
324,2018-05-22,3908.2,3911.6,3868.6,3895.0,15830,-0.003173465731688614
325,2018-05-23,3885.0,3885.0,3835.0,3835.4,17568,-0.015301668806161722
326,2018-05-24,3841.2,3850.0,3803.0,3805.2,16818,-0.007874015748031567
327,2018-05-25,3808.0,3825.6,3783.6,3789.2,16457,-0.0042047724166929465
328,2018-05-28,3795.2,3842.0,3788.4,3821.2,17115,0.008445054365037475
329,2018-05-29,3810.0,3824.8,3774.0,3775.0,18437,-0.012090442792839898
330,2018-05-30,3731.8,3748.6,3696.4,3699.2,19955,-0.020079470198675543
331,2018-05-31,3723.0,3787.4,3720.8,3784.0,20357,0.022923875432526
332,2018-06-01,3775.2,3778.0,3729.6,3752.8,17936,-0.00824524312896401
333,2018-06-04,3772.4,3799.6,3759.4,3786.0,17966,0.008846727776593427
334,2018-06-05,3789.0,3829.0,3782.4,3822.8,16831,0.009720021130480766
335,2018-06-06,3820.4,3827.2,3810.2,3823.6,13729,0.00020927069163956448
336,2018-06-07,3839.8,3854.6,3810.2,3817.2,17037,-0.0016738152526415136
337,2018-06-08,3806.0,3808.6,3743.4,3761.0,16154,-0.014722833490516563
338,2018-06-11,3754.2,3788.8,3748.6,3773.4,17769,0.003296995479925576
339,2018-06-12,3778.2,3834.6,3760.4,3818.0,18954,0.011819579159378785
340,2018-06-13,3803.2,3814.8,3772.2,3778.4,15795,-0.010371922472498667
341,2018-06-14,3767.4,3808.6,3759.4,3768.6,13627,-0.0025936904509845917
342,2018-06-15,3730.2,3750.0,3704.6,3722.0,18732,-0.012365334607015844
343,2018-06-19,3671.2,3682.6,3513.4,3569.6,22299,-0.04094572810317036
344,2018-06-20,3570.0,3618.8,3548.0,3596.4,19976,0.007507844016136313
345,2018-06-21,3599.4,3638.0,3538.6,3546.6,21762,-0.013847180513847231
346,2018-06-22,3527.6,3580.0,3514.2,3572.4,21015,0.007274572830316411
347,2018-06-25,3584.6,3595.0,3505.4,3509.2,19592,-0.017691187996864928
348,2018-06-26,3494.8,3518.0,3443.2,3477.0,20727,-0.009175880542573754
349,2018-06-27,3489.8,3508.0,3387.0,3388.2,23463,-0.025539257981018172
350,2018-06-28,3387.0,3447.4,3369.4,3380.2,23395,-0.0023611357062747183
351,2018-06-29,3395.0,3491.0,3392.6,3477.2,23000,0.028696526832731793
352,2018-07-02,3470.0,3474.8,3320.0,3352.6,24496,-0.03583342919590473
353,2018-07-03,3376.6,3389.8,3276.2,3364.8,27595,0.0036389667720575893
354,2018-07-04,3357.8,3382.8,3316.0,3330.6,22560,-0.010164051355206928
355,2018-07-05,3330.2,3368.0,3296.0,3303.4,25396,-0.008166696691286801
356,2018-07-06,3315.0,3374.8,3267.6,3328.2,29203,0.007507416601077595
357,2018-07-09,3356.0,3443.0,3355.6,3439.8,23979,0.03353163872363451
358,2018-07-10,3447.4,3453.6,3408.8,3445.8,21727,0.0017442874585731727
359,2018-07-11,3370.0,3402.2,3344.0,3379.4,26299,-0.019269835742062827
360,2018-07-12,3389.0,3498.0,3389.0,3475.2,25348,0.028348227496005126
361,2018-07-13,3487.8,3488.8,3465.4,3476.6,18395,0.00040285451197056025
362,2018-07-16,3485.0,3508.0,3444.2,3459.0,20444,-0.0050624173042627596
363,2018-07-17,3463.0,3466.8,3405.6,3442.0,22548,-0.004914715235617231
364,2018-07-18,3458.6,3482.4,3421.6,3424.0,20621,-0.005229517722254503
365,2018-07-19,3446.6,3472.4,3417.0,3431.8,15945,0.0022780373831776234
366,2018-07-20,3425.0,3479.4,3406.0,3473.4,7215,0.012121918526720643
367,2018-07-23,3464.4,3520.0,3458.2,3509.2,23532,0.010306903898197653
368,2018-07-24,3520.2,3594.8,3520.0,3574.2,23181,0.018522740225692468
369,2018-07-25,3587.0,3587.4,3557.8,3568.2,17607,-0.001678697330871244
370,2018-07-26,3578.0,3582.8,3520.4,3525.0,20921,-0.012106944677988852
